Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,10345.419921875,10456.3203125,10318.3701171875,10420.8896484375,10420.8896484375,2566100
2019-08-19,10449.3896484375,10516.0498046875,10449.3896484375,10488.75,10488.75,2353800
2019-08-20,10508.419921875,10538.1201171875,10497.1298828125,10522.5,10522.5,2290800
2019-08-21,10526.8701171875,10545.25,10504.490234375,10525.7998046875,10525.7998046875,2139300
2019-08-22,10560.009765625,10596.41015625,10515.7197265625,10529.7802734375,10529.7802734375,2281400
2019-08-23,10526.150390625,10541.73046875,10503.0703125,10538.1103515625,10538.1103515625,1896100
2019-08-26,10453.400390625,10453.400390625,10340.150390625,10354.5703125,10354.5703125,2015700
2019-08-27,10386.2099609375,10431.7802734375,10368.9599609375,10387.23046875,10387.23046875,2298800
2019-08-28,10397.599609375,10456.2998046875,10397.599609375,10434.2900390625,10434.2900390625,1678300
2019-08-29,10440.150390625,10466.990234375,10406.490234375,10462.4296875,10462.4296875,2063000
2019-08-30,10504.2802734375,10618.0498046875,10504.2802734375,10618.0498046875,10618.0498046875,2823700
2019-09-02,10613.1904296875,10634.849609375,10589.419921875,10634.849609375,10634.849609375,2078600
2019-09-03,10629.2197265625,10650.150390625,10557.0302734375,10558.2099609375,10558.2099609375,1997000
2019-09-04,10566.3203125,10670.4296875,10566.3203125,10657.3095703125,10657.3095703125,2090600
2019-09-05,10718.400390625,10766.599609375,10714.26953125,10756.9296875,10756.9296875,2805200
2019-09-06,10783.4599609375,10803.0703125,10753.4501953125,10780.6396484375,10780.6396484375,2376200
2019-09-10,10791.9501953125,10810.0302734375,10732.7802734375,10753.580078125,10753.580078125,2275000
2019-09-11,10787.650390625,10815.58984375,10746.8701171875,10790.349609375,10790.349609375,2151800
2019-09-12,10830.25,10862.6796875,10804.01953125,10827.5498046875,10827.5498046875,2035900
2019-09-16,10822.6904296875,10898.1298828125,10822.6904296875,10898.1298828125,10898.1298828125,2107200
2019-09-17,10908.849609375,10912.23046875,10866.4296875,10874.5,10874.5,2104900
2019-09-18,10887.419921875,10971.5400390625,10878.33984375,10929.4501953125,10929.4501953125,2121900
2019-09-19,10947.6201171875,10954.1796875,10874.66015625,10894.7001953125,10894.7001953125,1876200
2019-09-20,10908.099609375,10931.759765625,10903.4501953125,10929.6904296875,10929.6904296875,2822000
2019-09-23,10924.8095703125,10948.1904296875,10905.919921875,10919.01953125,10919.01953125,1996500
2019-09-24,10917.4404296875,10947.5302734375,10886.6201171875,10918.009765625,10918.009765625,2057900
2019-09-25,10885.669921875,10885.669921875,10825.849609375,10873.6904296875,10873.6904296875,1969200
2019-09-26,10909.5703125,10934.91015625,10856.9599609375,10871.990234375,10871.990234375,1930900
2019-09-27,10904.0,10921.169921875,10827.6103515625,10829.6796875,10829.6796875,2084900
2019-10-01,10855.599609375,10967.650390625,10855.599609375,10967.650390625,10967.650390625,2028800
2019-10-02,10945.919921875,10965.2001953125,10927.3896484375,10947.8798828125,10947.8798828125,1628000
2019-10-03,10866.5,10888.400390625,10809.2802734375,10875.91015625,10875.91015625,1753500
2019-10-04,10907.6904296875,10941.490234375,10854.1201171875,10894.48046875,10894.48046875,1759200
2019-10-07,10932.240234375,10954.4501953125,10919.4296875,10935.0595703125,10935.0595703125,1617600
2019-10-08,10986.009765625,11020.509765625,10986.009765625,11017.3095703125,11017.3095703125,1872400
2019-10-09,10976.9296875,10989.3896484375,10889.9599609375,10889.9599609375,10889.9599609375,1941600
2019-10-14,11004.740234375,11085.490234375,11004.740234375,11066.9501953125,11066.9501953125,2395500
2019-10-15,11103.5,11126.4501953125,11091.2900390625,11111.7998046875,11111.7998046875,2031800
2019-10-16,11166.169921875,11180.1103515625,11113.1796875,11162.830078125,11162.830078125,2346500
2019-10-17,11156.1396484375,11186.8798828125,11131.4501953125,11186.8798828125,11186.8798828125,2151300
2019-10-18,11190.2099609375,11237.3798828125,11154.8603515625,11180.2197265625,11180.2197265625,2561700
2019-10-21,11166.240234375,11188.1298828125,11147.8603515625,11184.150390625,11184.150390625,1760000
2019-10-22,11221.1904296875,11271.25,11218.25,11271.25,11271.25,2112800
2019-10-23,11266.1796875,11281.1201171875,11209.099609375,11239.669921875,11239.669921875,2304700
2019-10-24,11266.83984375,11320.1396484375,11254.58984375,11320.1396484375,11320.1396484375,2106800
2019-10-25,11336.6396484375,11347.1796875,11281.3701171875,11296.1201171875,11296.1201171875,1966200
2019-10-28,11321.990234375,11341.0302734375,11295.4404296875,11315.01953125,11315.01953125,1737800
2019-10-29,11347.3896484375,11373.9501953125,11292.830078125,11333.8701171875,11333.8701171875,2228000
2019-10-30,11336.9697265625,11380.2802734375,11306.9501953125,11380.2802734375,11380.2802734375,1993100
2019-10-31,11393.6796875,11428.419921875,11358.7099609375,11358.7099609375,11358.7099609375,2507400
2019-11-01,11373.7001953125,11399.5302734375,11335.509765625,11399.5302734375,11399.5302734375,1920500
2019-11-04,11451.7197265625,11559.0703125,11451.7197265625,11556.849609375,11556.849609375,2378900
2019-11-05,11576.1796875,11644.0302734375,11576.1796875,11644.0302734375,11644.0302734375,2333100
2019-11-06,11645.080078125,11668.2001953125,11601.7001953125,11653.0703125,11653.0703125,2666600
2019-11-07,11642.91015625,11647.4697265625,11552.080078125,11606.5595703125,11606.5595703125,2358500
2019-11-08,11620.8896484375,11642.41015625,11561.3095703125,11579.5400390625,11579.5400390625,2109500
2019-11-11,11570.330078125,11570.330078125,11409.830078125,11427.2802734375,11427.2802734375,2387200
2019-11-12,11463.330078125,11520.3701171875,11459.6796875,11520.3701171875,11520.3701171875,2003100
2019-11-13,11483.240234375,11509.3701171875,11439.08984375,11467.830078125,11467.830078125,1957000
2019-11-14,11488.740234375,11498.25,11424.76953125,11450.419921875,11450.419921875,2312000
2019-11-15,11485.4599609375,11552.25,11485.4599609375,11525.599609375,11525.599609375,2446300
2019-11-18,11543.7998046875,11599.7802734375,11532.9697265625,11599.7802734375,11599.7802734375,1943800
2019-11-19,11608.48046875,11656.400390625,11576.7900390625,11656.400390625,11656.400390625,1908800
2019-11-20,11645.73046875,11649.0703125,11591.73046875,11631.2001953125,11631.2001953125,1896800
2019-11-21,11573.83984375,11573.83984375,11478.4296875,11558.26953125,11558.26953125,1861200
2019-11-22,11556.75,11577.01953125,11534.150390625,11566.7998046875,11566.7998046875,1840600
2019-11-25,11590.8095703125,11604.75,11559.330078125,11561.580078125,11561.580078125,2150400
2019-11-26,11608.3701171875,11642.9599609375,11576.8203125,11576.8203125,11576.8203125,3254400
2019-11-27,11590.8095703125,11651.73046875,11590.8095703125,11647.4599609375,11647.4599609375,2166700
2019-11-28,11641.7001953125,11654.0595703125,11604.6796875,11617.080078125,11617.080078125,1977000
2019-11-29,11616.8798828125,11623.58984375,11485.16015625,11489.5703125,11489.5703125,2296900
2019-12-02,11509.9404296875,11524.849609375,11454.3798828125,11502.830078125,11502.830078125,2131300
2019-12-03,11473.3203125,11531.580078125,11460.0595703125,11531.580078125,11531.580078125,1884000
2019-12-04,11511.8203125,11513.830078125,11457.4296875,11510.4697265625,11510.4697265625,0
2019-12-05,11546.75,11604.3896484375,11546.75,11594.650390625,11594.650390625,0
2019-12-06,11639.7998046875,11657.650390625,11577.830078125,11609.6396484375,11609.6396484375,1975900
2019-12-09,11635.4697265625,11678.3603515625,11631.0302734375,11660.76953125,11660.76953125,0
2019-12-10,11647.7802734375,11649.73046875,11607.259765625,11627.83984375,11627.83984375,0
2019-12-11,11635.0703125,11700.76953125,11622.580078125,11700.76953125,11700.76953125,2258900
2019-12-12,11766.98046875,11875.98046875,11766.98046875,11836.419921875,11836.419921875,2486200
2019-12-13,11937.900390625,11990.7802734375,11913.01953125,11927.73046875,11927.73046875,2969000
2019-12-16,11915.6103515625,11975.73046875,11915.6103515625,11939.76953125,11939.76953125,2643500
2019-12-17,11939.6201171875,12097.009765625,11939.6201171875,12097.009765625,12097.009765625,2495800
2019-12-18,12061.099609375,12125.900390625,12059.919921875,12122.4501953125,12122.4501953125,0
2019-12-19,12082.98046875,12111.76953125,12008.16015625,12018.900390625,12018.900390625,2236200
2019-12-20,12001.5595703125,12028.2197265625,11937.4501953125,11959.080078125,11959.080078125,2649800
2019-12-23,11969.1396484375,12022.23046875,11960.2099609375,12022.23046875,12022.23046875,1907900
2019-12-24,12023.7900390625,12027.599609375,11976.3798828125,11976.3798828125,11976.3798828125,1724100
2019-12-25,11978.9404296875,12032.3701171875,11973.9501953125,12008.1298828125,12008.1298828125,1518600
2019-12-26,12018.3798828125,12030.66015625,11982.6396484375,12001.009765625,12001.009765625,1618300
2019-12-27,12032.7197265625,12093.01953125,12032.7197265625,12091.58984375,12091.58984375,1868500
2019-12-30,12094.8095703125,12114.8896484375,12046.2197265625,12053.3701171875,12053.3701171875,1890200
2019-12-31,12019.1904296875,12047.75,11997.1396484375,11997.1396484375,11997.1396484375,1742700
2020-01-02,12026.5,12110.740234375,12026.23046875,12100.48046875,12100.48046875,2023800
2020-01-03,12167.4404296875,12197.6396484375,12023.599609375,12110.4296875,12110.4296875,2572900
2020-01-06,12035.7099609375,12040.080078125,11953.3603515625,11953.3603515625,11953.3603515625,2345200
2020-01-07,11961.9697265625,11986.0302734375,11822.400390625,11880.3203125,11880.3203125,2338400
2020-01-08,11818.759765625,11899.669921875,11777.4501953125,11817.099609375,11817.099609375,2428800
2020-01-09,11889.4599609375,11992.5498046875,11889.4599609375,11970.6298828125,11970.6298828125,2036900
2020-01-10,12009.26953125,12038.2099609375,11959.0595703125,12024.650390625,12024.650390625,1869000
2020-01-13,12069.6103515625,12113.419921875,12037.240234375,12113.419921875,12113.419921875,2292300
2020-01-14,12161.73046875,12186.6201171875,12140.26953125,12179.8095703125,12179.8095703125,2255300
2020-01-15,12169.919921875,12169.919921875,12048.009765625,12091.8798828125,12091.8798828125,1943800
2020-01-16,12006.080078125,12075.5400390625,12006.080078125,12066.9296875,12066.9296875,2049000
2020-01-17,12080.7197265625,12117.5498046875,12055.91015625,12090.2900390625,12090.2900390625,2009700
2020-01-20,12107.5595703125,12151.419921875,12101.5498046875,12118.7099609375,12118.7099609375,2095100
2020-01-30,11933.23046875,11933.23046875,11418.2197265625,11421.740234375,11421.740234375,4917300
2020-01-31,11494.0302734375,11594.2099609375,11436.9501953125,11495.099609375,11495.099609375,3130700
2020-02-03,11365.900390625,11365.900390625,11138.0302734375,11354.919921875,11354.919921875,3472200
2020-02-04,11399.4599609375,11581.3603515625,11393.0302734375,11555.919921875,11555.919921875,2731100
2020-02-05,11601.5498046875,11620.419921875,11512.7099609375,11573.6201171875,11573.6201171875,2624400
2020-02-06,11605.1103515625,11749.6796875,11605.1103515625,11749.6796875,11749.6796875,2305400
2020-02-07,11712.7099609375,11712.7099609375,11592.08984375,11612.8095703125,11612.8095703125,2182700
